餐厅名称,餐厅图片,菜品类型,推荐菜品,餐厅地址,经度,纬度,附近交通,餐厅电话,开放时间,必吃指数,人均消费,排队情况,附近景点
Hakkasan,,高档粤菜,精致菜肴,上海市黄浦区中山东一路18号,121.4897,31.2384,地铁2号线南京东路站,,11:30-14:00、17:30-22:00,4,300,需预订,黄浦江游船
Hakkasan,,高档粤菜,肉类,上海市黄浦区中山东一路18号,121.4897,31.2384,地铁2号线南京东路站,,11:30-14:00、17:30-22:00,4,300,需预订,黄浦江游船
Sun with Aqua,,高档国际菜,主菜,上海市黄浦区中山东一路6号外滩六号,121.4906,31.2347,地铁2号线南京东路站,,11:30-14:00、17:30-22:00,4,300,需预订,黄浦江游船
Sun with Aqua,,高档国际菜,亚洲融合菜,上海市黄浦区中山东一路6号外滩六号,121.4906,31.2347,地铁2号线南京东路站,,11:30-14:00、17:30-22:00,4,300,需预订,黄浦江游船
Sun with Aqua,,高档国际菜,创意菜肴,上海市黄浦区中山东一路6号外滩六号,121.4906,31.2347,地铁2号线南京东路站,,11:30-14:00、17:30-22:00,4,300,需预订,黄浦江游船
Sun with Aqua,,高档国际菜,前菜,上海市黄浦区中山东一路6号外滩六号,121.4906,31.2347,地铁2号线南京东路站,,11:30-14:00、17:30-22:00,4,300,需预订,黄浦江游船
Sun with Aqua,,高档国际菜,海鲜,上海市黄浦区中山东一路6号外滩六号,121.4906,31.2347,地铁2号线南京东路站,,11:30-14:00、17:30-22:00,4,300,需预订,黄浦江游船
Sun with Aqua,,高档国际菜,特色菜,上海市黄浦区中山东一路6号外滩六号,121.4906,31.2347,地铁2号线南京东路站,,11:30-14:00、17:30-22:00,4,300,需预订,黄浦江游船
Sun with Aqua,,高档国际菜,精致甜点,上海市黄浦区中山东一路6号外滩六号,121.4906,31.2347,地铁2号线南京东路站,,11:30-14:00、17:30-22:00,4,300,需预订,黄浦江游船
Sun with Aqua,,高档国际菜,肉类,上海市黄浦区中山东一路6号外滩六号,121.4906,31.2347,地铁2号线南京东路站,,11:30-14:00、17:30-22:00,4,300,需预订,黄浦江游船
Sun with Aqua,,高档国际菜,葡萄酒,上海市黄浦区中山东一路6号外滩六号,121.4906,31.2347,地铁2号线南京东路站,,11:30-14:00、17:30-22:00,4,300,需预订,黄浦江游船
Sun with Aqua,,高档国际菜,鸡尾酒,上海市黄浦区中山东一路6号外滩六号,121.4906,31.2347,地铁2号线南京东路站,,11:30-14:00、17:30-22:00,4,300,需预订,黄浦江游船
法国餐厅,,法式西餐,主菜,上海市黄浦区中山东一路3号外滩三号行政办公楼,121.4909,31.2342,地铁2号线南京东路站,,11:30-14:00、17:30-22:00,4,250,推荐预订,黄浦江游船
法国餐厅,,法式西餐,前菜,上海市黄浦区中山东一路3号外滩三号行政办公楼,121.4909,31.2342,地铁2号线南京东路站,,11:30-14:00、17:30-22:00,4,250,推荐预订,黄浦江游船
法国餐厅,,法式西餐,时令菜肴,上海市黄浦区中山东一路3号外滩三号行政办公楼,121.4909,31.2342,地铁2号线南京东路站,,11:30-14:00、17:30-22:00,4,250,推荐预订,黄浦江游船
法国餐厅,,法式西餐,法式烹饪,上海市黄浦区中山东一路3号外滩三号行政办公楼,121.4909,31.2342,地铁2号线南京东路站,,11:30-14:00、17:30-22:00,4,250,推荐预订,黄浦江游船
法国餐厅,,法式西餐,海鲜,上海市黄浦区中山东一路3号外滩三号行政办公楼,121.4909,31.2342,地铁2号线南京东路站,,11:30-14:00、17:30-22:00,4,250,推荐预订,黄浦江游船
法国餐厅,,法式西餐,特色法餐,上海市黄浦区中山东一路3号外滩三号行政办公楼,121.4909,31.2342,地铁2号线南京东路站,,11:30-14:00、17:30-22:00,4,250,推荐预订,黄浦江游船
法国餐厅,,法式西餐,甜品,上海市黄浦区中山东一路3号外滩三号行政办公楼,121.4909,31.2342,地铁2号线南京东路站,,11:30-14:00、17:30-22:00,4,250,推荐预订,黄浦江游船
法国餐厅,,法式西餐,精致甜点,上海市黄浦区中山东一路3号外滩三号行政办公楼,121.4909,31.2342,地铁2号线南京东路站,,11:30-14:00、17:30-22:00,4,250,推荐预订,黄浦江游船
法国餐厅,,法式西餐,肉类,上海市黄浦区中山东一路3号外滩三号行政办公楼,121.4909,31.2342,地铁2号线南京东路站,,11:30-14:00、17:30-22:00,4,250,推荐预订,黄浦江游船
法国餐厅,,法式西餐,葡萄酒,上海市黄浦区中山东一路3号外滩三号行政办公楼,121.4909,31.2342,地铁2号线南京东路站,,11:30-14:00、17:30-22:00,4,250,推荐预订,黄浦江游船
黄浦江游船,,游船自助餐,国际菜肴,上海市黄浦区中山东二路175号,121.4938,31.2317,地铁2号线南京东路站/十六铺码头,,"18:00-22:00（晚间）,另有午船",4,150,需提前预订,黄浦江游船
黄浦江游船,,游船自助餐,文化表演,上海市黄浦区中山东二路175号,121.4938,31.2317,地铁2号线南京东路站/十六铺码头,,"18:00-22:00（晚间）,另有午船",4,150,需提前预订,黄浦江游船
黄浦江游船,,游船自助餐,晚宴体验,上海市黄浦区中山东二路175号,121.4938,31.2317,地铁2号线南京东路站/十六铺码头,,"18:00-22:00（晚间）,另有午船",4,150,需提前预订,黄浦江游船
黄浦江游船,,游船自助餐,歌舞助兴,上海市黄浦区中山东二路175号,121.4938,31.2317,地铁2号线南京东路站/十六铺码头,,"18:00-22:00（晚间）,另有午船",4,150,需提前预订,黄浦江游船
黄浦江游船,,游船自助餐,江景游船,上海市黄浦区中山东二路175号,121.4938,31.2317,地铁2号线南京东路站/十六铺码头,,"18:00-22:00（晚间）,另有午船",4,150,需提前预订,黄浦江游船
黄浦江游船,,游船自助餐,江景观赏,上海市黄浦区中山东二路175号,121.4938,31.2317,地铁2号线南京东路站/十六铺码头,,"18:00-22:00（晚间）,另有午船",4,150,需提前预订,黄浦江游船
黄浦江游船,,游船自助餐,游船晚餐,上海市黄浦区中山东二路175号,121.4938,31.2317,地铁2号线南京东路站/十六铺码头,,"18:00-22:00（晚间）,另有午船",4,150,需提前预订,黄浦江游船
黄浦江游船,,游船自助餐,甜点,上海市黄浦区中山东二路175号,121.4938,31.2317,地铁2号线南京东路站/十六铺码头,,"18:00-22:00（晚间）,另有午船",4,150,需提前预订,黄浦江游船
黄浦江游船,,游船自助餐,自助海鲜,上海市黄浦区中山东二路175号,121.4938,31.2317,地铁2号线南京东路站/十六铺码头,,"18:00-22:00（晚间）,另有午船",4,150,需提前预订,黄浦江游船
黄浦江游船,,游船自助餐,饮品,上海市黄浦区中山东二路175号,121.4938,31.2317,地铁2号线南京东路站/十六铺码头,,"18:00-22:00（晚间）,另有午船",4,150,需提前预订,黄浦江游船
屋有鲜,,上海小吃,纯蟹粉汤包,上海市黄浦区茂名南路7号103,121.5485,31.0747,地铁1号线/10号线南翔站,158-0072-2498,09:00-20:00,5,130,"需要排队,高峰期等待1-2小时",陆家嘴
屋有鲜,,上海小吃,特色蟹粉小笼包,上海市黄浦区茂名南路7号103,121.5485,31.0747,地铁1号线/10号线南翔站,158-0072-2498,09:00-20:00,5,130,"需要排队,高峰期等待1-2小时",陆家嘴
屋有鲜,,上海小吃,纯蟹膏小笼包,上海市黄浦区茂名南路7号103,121.5485,31.0747,地铁1号线/10号线南翔站,158-0072-2498,09:00-20:00,5,130,"需要排队,高峰期等待1-2小时",陆家嘴
屋有鲜,,上海小吃,蟹黄汤包,上海市黄浦区茂名南路7号103,121.5485,31.0747,地铁1号线/10号线南翔站,158-0072-2498,09:00-20:00,5,130,"需要排队,高峰期等待1-2小时",陆家嘴
屋有鲜,,上海小吃,鲜肉小笼包,上海市黄浦区茂名南路7号103,121.5485,31.0747,地铁1号线/10号线南翔站,158-0072-2498,09:00-20:00,5,130,"需要排队,高峰期等待1-2小时",陆家嘴
屋有鲜,,上海小吃,虾仁小笼包,上海市黄浦区茂名南路7号103,121.5485,31.0747,地铁1号线/10号线南翔站,158-0072-2498,09:00-20:00,5,130,"需要排队,高峰期等待1-2小时",陆家嘴
屋有鲜,,上海小吃,蟹粉拌面,上海市黄浦区茂名南路7号103,121.5485,31.0747,地铁1号线/10号线南翔站,158-0072-2498,09:00-20:00,5,130,"需要排队,高峰期等待1-2小时",陆家嘴
屋有鲜,,上海小吃,蟹粉豆腐,上海市黄浦区茂名南路7号103,121.5485,31.0747,地铁1号线/10号线南翔站,158-0072-2498,09:00-20:00,5,130,"需要排队,高峰期等待1-2小时",陆家嘴
屋有鲜,,上海小吃,清炒河虾仁,上海市黄浦区茂名南路7号103,121.5485,31.0747,地铁1号线/10号线南翔站,158-0072-2498,09:00-20:00,5,130,"需要排队,高峰期等待1-2小时",陆家嘴
屋有鲜,,上海小吃,本帮红烧肉,上海市黄浦区茂名南路7号103,121.5485,31.0747,地铁1号线/10号线南翔站,158-0072-2498,09:00-20:00,5,130,"需要排队,高峰期等待1-2小时",陆家嘴
莱莱小笼·乔艾(静安直营店),,上海小吃,招牌鲜肉小笼,上海市静安区万航渡路50号(900食品城一楼),121.445,31.23,地铁7号线静安寺站,021-62339806,10:00-21:00,5,58,"需要排队,平时等待30-45分钟",静安寺
莱莱小笼·乔艾(静安直营店),,上海小吃,蟹粉小笼包,上海市静安区万航渡路50号(900食品城一楼),121.445,31.23,地铁7号线静安寺站,021-62339806,10:00-21:00,5,58,"需要排队,平时等待30-45分钟",静安寺
莱莱小笼·乔艾(静安直营店),,上海小吃,虾仁小笼包,上海市静安区万航渡路50号(900食品城一楼),121.445,31.23,地铁7号线静安寺站,021-62339806,10:00-21:00,5,58,"需要排队,平时等待30-45分钟",静安寺
莱莱小笼·乔艾(静安直营店),,上海小吃,蟹黄汤包,上海市静安区万航渡路50号(900食品城一楼),121.445,31.23,地铁7号线静安寺站,021-62339806,10:00-21:00,5,58,"需要排队,平时等待30-45分钟",静安寺
莱莱小笼·乔艾(静安直营店),,上海小吃,鲜肉生煎,上海市静安区万航渡路50号(900食品城一楼),121.445,31.23,地铁7号线静安寺站,021-62339806,10:00-21:00,5,58,"需要排队,平时等待30-45分钟",静安寺
莱莱小笼·乔艾(静安直营店),,上海小吃,葱油拌面,上海市静安区万航渡路50号(900食品城一楼),121.445,31.23,地铁7号线静安寺站,021-62339806,10:00-21:00,5,58,"需要排队,平时等待30-45分钟",静安寺
莱莱小笼·乔艾(静安直营店),,上海小吃,小馄饨,上海市静安区万航渡路50号(900食品城一楼),121.445,31.23,地铁7号线静安寺站,021-62339806,10:00-21:00,5,58,"需要排队,平时等待30-45分钟",静安寺
莱莱小笼·乔艾(静安直营店),,上海小吃,蟹粉拌面,上海市静安区万航渡路50号(900食品城一楼),121.445,31.23,地铁7号线静安寺站,021-62339806,10:00-21:00,5,58,"需要排队,平时等待30-45分钟",静安寺
莱莱小笼·乔艾(静安直营店),,上海小吃,红烧狮子头,上海市静安区万航渡路50号(900食品城一楼),121.445,31.23,地铁7号线静安寺站,021-62339806,10:00-21:00,5,58,"需要排队,平时等待30-45分钟",静安寺
莱莱小笼·乔艾(静安直营店),,上海小吃,糖醋小排,上海市静安区万航渡路50号(900食品城一楼),121.445,31.23,地铁7号线静安寺站,021-62339806,10:00-21:00,5,58,"需要排队,平时等待30-45分钟",静安寺
馋三尺蟹粉小笼(金虹桥店),,上海小吃,蟹粉小笼包,上海市黄浦区西藏中路500号1楼102室,121.52,31.258,地铁10号线金虹桥站,021-62267789,08:00-20:30,4,80,需要排队,天山路
馋三尺蟹粉小笼(金虹桥店),,上海小吃,纯蟹膏小笼,上海市黄浦区西藏中路500号1楼102室,121.52,31.258,地铁10号线金虹桥站,021-62267789,08:00-20:30,4,80,需要排队,天山路
馋三尺蟹粉小笼(金虹桥店),,上海小吃,蟹黄汤包,上海市黄浦区西藏中路500号1楼102室,121.52,31.258,地铁10号线金虹桥站,021-62267789,08:00-20:30,4,80,需要排队,天山路
馋三尺蟹粉小笼(金虹桥店),,上海小吃,鲜肉小笼包,上海市黄浦区西藏中路500号1楼102室,121.52,31.258,地铁10号线金虹桥站,021-62267789,08:00-20:30,4,80,需要排队,天山路
馋三尺蟹粉小笼(金虹桥店),,上海小吃,虾仁小笼包,上海市黄浦区西藏中路500号1楼102室,121.52,31.258,地铁10号线金虹桥站,021-62267789,08:00-20:30,4,80,需要排队,天山路
馋三尺蟹粉小笼(金虹桥店),,上海小吃,蟹粉拌面,上海市黄浦区西藏中路500号1楼102室,121.52,31.258,地铁10号线金虹桥站,021-62267789,08:00-20:30,4,80,需要排队,天山路
馋三尺蟹粉小笼(金虹桥店),,上海小吃,蟹粉豆腐,上海市黄浦区西藏中路500号1楼102室,121.52,31.258,地铁10号线金虹桥站,021-62267789,08:00-20:30,4,80,需要排队,天山路
馋三尺蟹粉小笼(金虹桥店),,上海小吃,清炒虾仁,上海市黄浦区西藏中路500号1楼102室,121.52,31.258,地铁10号线金虹桥站,021-62267789,08:00-20:30,4,80,需要排队,天山路
馋三尺蟹粉小笼(金虹桥店),,上海小吃,本帮红烧肉,上海市黄浦区西藏中路500号1楼102室,121.52,31.258,地铁10号线金虹桥站,021-62267789,08:00-20:30,4,80,需要排队,天山路
馋三尺蟹粉小笼(金虹桥店),,上海小吃,糖醋排骨,上海市黄浦区西藏中路500号1楼102室,121.52,31.258,地铁10号线金虹桥站,021-62267789,08:00-20:30,4,80,需要排队,天山路
当家水煎包·牛肉汤(世博源店),,上海小吃,招牌牛肉水煎包,上海市浦东新区上南路168号世博源五区B层,121.5108,31.192,地铁8号线世博园站,,09:00-21:00,4,25,不需要排队,世博园
当家水煎包·牛肉汤(世博源店),,上海小吃,鲜肉水煎包,上海市浦东新区上南路168号世博源五区B层,121.5108,31.192,地铁8号线世博园站,,09:00-21:00,4,25,不需要排队,世博园
当家水煎包·牛肉汤(世博源店),,上海小吃,韭菜水煎包,上海市浦东新区上南路168号世博源五区B层,121.5108,31.192,地铁8号线世博园站,,09:00-21:00,4,25,不需要排队,世博园
当家水煎包·牛肉汤(世博源店),,上海小吃,牛肉汤,上海市浦东新区上南路168号世博源五区B层,121.5108,31.192,地铁8号线世博园站,,09:00-21:00,4,25,不需要排队,世博园
当家水煎包·牛肉汤(世博源店),,上海小吃,牛肉葱油拌面,上海市浦东新区上南路168号世博源五区B层,121.5108,31.192,地铁8号线世博园站,,09:00-21:00,4,25,不需要排队,世博园
当家水煎包·牛肉汤(世博源店),,上海小吃,鲜烫时蔬,上海市浦东新区上南路168号世博源五区B层,121.5108,31.192,地铁8号线世博园站,,09:00-21:00,4,25,不需要排队,世博园
当家水煎包·牛肉汤(世博源店),,上海小吃,牛肉馄饨,上海市浦东新区上南路168号世博源五区B层,121.5108,31.192,地铁8号线世博园站,,09:00-21:00,4,25,不需要排队,世博园
当家水煎包·牛肉汤(世博源店),,上海小吃,酸辣汤,上海市浦东新区上南路168号世博源五区B层,121.5108,31.192,地铁8号线世博园站,,09:00-21:00,4,25,不需要排队,世博园
当家水煎包·牛肉汤(世博源店),,上海小吃,红烧牛肉面,上海市浦东新区上南路168号世博源五区B层,121.5108,31.192,地铁8号线世博园站,,09:00-21:00,4,25,不需要排队,世博园
当家水煎包·牛肉汤(世博源店),,上海小吃,葱油饼,上海市浦东新区上南路168号世博源五区B层,121.5108,31.192,地铁8号线世博园站,,09:00-21:00,4,25,不需要排队,世博园
鲜得来排骨年糕(云南南路总店),,上海小吃,招牌排骨年糕,上海市黄浦区云南南路36-46号,121.4934,31.238,地铁2号线南京东路站,,,5,32,需要排队,南京路步行街、外滩
鲜得来排骨年糕(云南南路总店),,上海小吃,糖醋排骨年糕,上海市黄浦区云南南路36-46号,121.4934,31.238,地铁2号线南京东路站,,,5,32,需要排队,南京路步行街、外滩
鲜得来排骨年糕(云南南路总店),,上海小吃,面筋百叶,上海市黄浦区云南南路36-46号,121.4934,31.238,地铁2号线南京东路站,,,5,32,需要排队,南京路步行街、外滩
鲜得来排骨年糕(云南南路总店),,上海小吃,油豆腐粉丝汤,上海市黄浦区云南南路36-46号,121.4934,31.238,地铁2号线南京东路站,,,5,32,需要排队,南京路步行街、外滩
鲜得来排骨年糕(云南南路总店),,上海小吃,鲜肉小笼包,上海市黄浦区云南南路36-46号,121.4934,31.238,地铁2号线南京东路站,,,5,32,需要排队,南京路步行街、外滩
鲜得来排骨年糕(云南南路总店),,上海小吃,生煎包,上海市黄浦区云南南路36-46号,121.4934,31.238,地铁2号线南京东路站,,,5,32,需要排队,南京路步行街、外滩
鲜得来排骨年糕(云南南路总店),,上海小吃,葱油拌面,上海市黄浦区云南南路36-46号,121.4934,31.238,地铁2号线南京东路站,,,5,32,需要排队,南京路步行街、外滩
鲜得来排骨年糕(云南南路总店),,上海小吃,辣肉面,上海市黄浦区云南南路36-46号,121.4934,31.238,地铁2号线南京东路站,,,5,32,需要排队,南京路步行街、外滩
鲜得来排骨年糕(云南南路总店),,上海小吃,红烧大排,上海市黄浦区云南南路36-46号,121.4934,31.238,地铁2号线南京东路站,,,5,32,需要排队,南京路步行街、外滩
鲜得来排骨年糕(云南南路总店),,上海小吃,糖醋小排,上海市黄浦区云南南路36-46号,121.4934,31.238,地铁2号线南京东路站,,,5,32,需要排队,南京路步行街、外滩
鲜味面馆·沪鲜面馆(北外滩店),,上海小吃,招牌葱油拌面,上海市虹口区东大名路558号,121.5069,31.2446,地铁12号线大世界站,,10:00-21:00,4,38,需要排队,外白渡桥、外滩
鲜味面馆·沪鲜面馆(北外滩店),,上海小吃,辣肉面,上海市虹口区东大名路558号,121.5069,31.2446,地铁12号线大世界站,,10:00-21:00,4,38,需要排队,外白渡桥、外滩
